Date,Close,High,Low,Open,Volume,Company,Daily_Return,SMA_200,Volatility
2024-07-10,1094.36,1095.98,1060.55,1064.72,925400,ASML Holding,2.78%,,1.44
2024-07-11,1058.06,1105.45,1057.12,1105.34,1151400,ASML Holding,-4.28%,,1.57
2024-07-12,1080.72,1096.02,1061.84,1068.28,1053800,ASML Holding,1.17%,,1.53
2024-07-15,1059.18,1094.14,1055.94,1092.85,1365600,ASML Holding,-3.08%,,1.56
2024-07-16,1063.72,1072.55,1056.31,1070.03,1197600,ASML Holding,-0.59%,,1.56
2024-07-17,928.16,975.89,924.82,974.49,5188400,ASML Holding,-4.75%,,1.7
2024-07-18,920.29,953.21,907.19,949.51,2242200,ASML Holding,-3.08%,,1.75
2024-07-19,891.63,916.49,887.93,911.4,2133600,ASML Holding,-2.17%,,1.76
2024-07-22,937.33,938.63,918.16,924.31,1926800,ASML Holding,1.41%,,1.76
2024-07-23,928.91,936.48,925.3,931.47,1056200,ASML Holding,-0.27%,,1.76
2024-07-24,869.1,915.83,867.12,914.32,1912000,ASML Holding,-4.95%,,1.89
2024-07-25,859.02,882.66,846.63,869.35,2075900,ASML Holding,-1.19%,,1.89
2024-07-26,884.68,891.83,878.54,890.18,1681600,ASML Holding,-0.62%,,1.89
2024-07-29,868.52,895.9,866.99,884.92,1231500,ASML Holding,-1.85%,,1.87
2024-07-30,858.23,891.85,854.0,890.42,1682100,ASML Holding,-3.61%,,1.92
2024-07-31,934.51,940.04,914.9,923.36,2406800,ASML Holding,1.21%,,1.93
2024-08-01,881.65,925.59,869.77,920.88,1808500,ASML Holding,-4.26%,,1.98
2024-08-02,807.46,826.65,794.03,822.28,3624100,ASML Holding,-1.8%,,1.99
2024-08-05,818.43,836.92,765.62,773.19,2815600,ASML Holding,5.85%,,2.18
2024-08-06,841.04,858.0,833.58,838.4,1995700,ASML Holding,0.32%,,2.14
2024-08-07,834.4,876.34,832.68,874.95,1521600,ASML Holding,-4.64%,,2.2
2024-08-08,874.6,876.58,847.28,858.96,1447700,ASML Holding,1.82%,,2.2
2024-08-09,858.54,863.28,846.56,853.23,950500,ASML Holding,0.62%,,2.2
2024-08-12,850.87,864.95,850.83,859.74,1151200,ASML Holding,-1.03%,,2.19
2024-08-13,867.46,870.63,854.32,858.79,1526600,ASML Holding,1.01%,,2.2
2024-08-14,877.53,888.31,868.43,885.52,887700,ASML Holding,-0.9%,,2.2
2024-08-15,926.08,928.64,894.21,898.29,1459000,ASML Holding,3.09%,,2.25
2024-08-16,916.51,920.31,910.9,914.02,804200,ASML Holding,0.27%,,2.23
2024-08-19,930.97,931.53,907.33,915.0,1024600,ASML Holding,1.75%,,2.25
2024-08-20,924.02,934.19,915.21,933.79,921300,ASML Holding,-1.05%,,2.24
2024-08-21,941.41,942.84,929.49,931.54,646500,ASML Holding,1.06%,,2.22
2024-08-22,905.59,941.79,902.48,940.8,1092600,ASML Holding,-3.74%,,2.26
2024-08-23,905.14,919.98,901.02,910.78,1395900,ASML Holding,-0.62%,,2.25
2024-08-26,881.25,902.53,880.39,901.43,1251500,ASML Holding,-2.24%,,2.26
2024-08-27,887.8,893.67,872.44,877.94,661600,ASML Holding,1.12%,,2.27
2024-08-28,886.06,895.36,878.36,888.62,727300,ASML Holding,-0.29%,,2.26
2024-08-29,885.64,912.39,880.93,903.94,1173800,ASML Holding,-2.03%,,2.24
2024-08-30,901.76,904.81,886.86,897.95,991200,ASML Holding,0.42%,,2.25
2024-09-03,843.42,890.65,839.68,890.52,1870800,ASML Holding,-5.29%,,2.34
2024-09-04,809.58,820.8,797.36,803.12,2350900,ASML Holding,0.8%,,2.33
2024-09-05,793.74,806.16,788.65,793.83,1672000,ASML Holding,-0.01%,,2.3
2024-09-06,751.03,791.09,749.12,790.95,3286800,ASML Holding,-5.05%,,2.38
2024-09-09,748.07,762.5,736.43,762.3,2539900,ASML Holding,-1.87%,,2.38
2024-09-10,749.63,750.24,732.54,748.16,1524000,ASML Holding,0.2%,,2.39
2024-09-11,798.27,799.73,756.96,768.23,2559100,ASML Holding,3.91%,,2.48
2024-09-12,798.3,806.8,791.87,799.52,1318700,ASML Holding,-0.15%,,2.45
2024-09-13,814.45,816.71,801.99,802.24,1069200,ASML Holding,1.52%,,2.45
2024-09-16,801.16,807.34,790.29,807.07,1150100,ASML Holding,-0.73%,,2.45
2024-09-17,803.81,809.87,794.68,806.81,734600,ASML Holding,-0.37%,,2.45
2024-09-18,786.0,809.02,784.53,798.22,1249000,ASML Holding,-1.53%,,2.45
2024-09-19,826.23,837.69,820.3,830.73,1644300,ASML Holding,-0.54%,,2.4
2024-09-20,793.42,808.3,787.82,807.67,2748600,ASML Holding,-1.76%,,2.35
2024-09-23,801.62,805.72,796.15,805.72,965600,ASML Holding,-0.51%,,2.33
2024-09-24,812.1,814.59,799.13,807.66,881200,ASML Holding,0.55%,,2.32
2024-09-25,816.27,825.28,812.1,814.44,878200,ASML Holding,0.22%,,2.32
2024-09-26,850.45,859.99,837.74,858.32,1566400,ASML Holding,-0.92%,,2.25
2024-09-27,839.57,852.16,836.24,850.46,1038400,ASML Holding,-1.28%,,2.22
2024-09-30,831.3,840.19,817.79,834.6,994700,ASML Holding,-0.39%,,2.21
2024-10-01,820.43,839.31,810.0,837.72,1244100,ASML Holding,-2.06%,,2.2
2024-10-02,830.25,837.31,814.59,818.88,898400,ASML Holding,1.39%,,2.22
2024-10-03,830.47,835.55,821.87,823.98,651900,ASML Holding,0.79%,,2.13
2024-10-04,831.05,837.38,824.03,834.1,862500,ASML Holding,-0.36%,,2.13
2024-10-07,815.34,821.08,809.12,809.82,898200,ASML Holding,0.68%,,2.14
2024-10-08,822.34,828.89,818.15,820.58,1265900,ASML Holding,0.21%,,2.13
2024-10-09,843.92,844.14,824.44,827.89,1004900,ASML Holding,1.94%,,2.1
2024-10-10,832.02,833.68,819.58,823.07,876300,ASML Holding,1.09%,,2.1
2024-10-11,838.73,843.03,826.48,827.98,964700,ASML Holding,1.3%,,2.03
2024-10-14,870.23,871.21,850.18,850.53,1769200,ASML Holding,2.32%,,2.05
2024-10-15,728.72,871.61,715.82,865.19,9350700,ASML Holding,-15.77%,,2.88
2024-10-16,681.92,715.8,675.69,709.31,10296200,ASML Holding,-3.86%,,2.92
2024-10-17,698.96,702.24,675.54,691.02,7209100,ASML Holding,1.15%,,2.87
2024-10-18,721.57,724.76,711.51,715.99,4537800,ASML Holding,0.78%,,2.86
2024-10-21,712.43,723.16,707.13,722.31,2184800,ASML Holding,-1.37%,,2.85
2024-10-22,719.23,722.42,715.96,721.31,2067000,ASML Holding,-0.29%,,2.85
2024-10-23,706.97,714.64,698.46,712.38,1681400,ASML Holding,-0.76%,,2.84
2024-10-24,709.15,718.32,704.8,718.31,1854700,ASML Holding,-1.28%,,2.84
2024-10-25,710.04,721.56,709.57,714.32,1380100,ASML Holding,-0.6%,,2.79
2024-10-28,706.99,709.84,702.35,706.74,1182800,ASML Holding,0.04%,,2.79
2024-10-29,715.14,715.94,703.69,707.74,1445500,ASML Holding,1.05%,,2.78
2024-10-30,683.83,695.62,682.62,693.55,3085200,ASML Holding,-1.4%,,2.78
2024-10-31,672.55,683.0,667.22,682.98,2398300,ASML Holding,-1.53%,,2.78
2024-11-01,674.73,682.76,673.46,678.55,1801700,ASML Holding,-0.56%,,2.74
2024-11-04,671.16,678.43,670.82,676.05,1232500,ASML Holding,-0.72%,,2.74
2024-11-05,676.46,685.52,673.47,673.51,1282000,ASML Holding,0.44%,,2.74
2024-11-06,661.43,673.04,654.77,668.55,3208600,ASML Holding,-1.06%,,2.73
2024-11-07,677.21,679.84,669.81,674.11,1758300,ASML Holding,0.46%,,2.73
2024-11-08,669.47,671.24,661.89,670.0,1726800,ASML Holding,-0.08%,,2.72
2024-11-11,671.31,671.99,661.94,671.77,1520100,ASML Holding,-0.07%,,2.72
2024-11-12,669.18,676.54,662.83,672.64,1711000,ASML Holding,-0.51%,,2.64
2024-11-13,673.41,673.68,656.78,664.62,2453700,ASML Holding,1.32%,,2.64
2024-11-14,692.96,712.0,691.53,705.68,3925300,ASML Holding,-1.8%,,2.65
2024-11-15,658.63,679.88,657.52,678.36,3063200,ASML Holding,-2.91%,,2.59
2024-11-18,665.23,668.86,648.0,651.07,2012600,ASML Holding,2.17%,,2.61
2024-11-19,662.16,671.41,653.47,662.82,1640700,ASML Holding,-0.1%,,2.61
2024-11-20,658.43,658.48,645.45,656.53,1677800,ASML Holding,0.29%,,2.53
2024-11-21,672.16,673.06,649.02,653.92,2859000,ASML Holding,2.79%,,2.58
2024-11-22,672.88,674.8,666.22,667.8,1275600,ASML Holding,0.76%,,2.57
2024-11-25,684.47,686.71,678.0,685.0,1511300,ASML Holding,-0.08%,,2.57
2024-11-26,671.97,681.85,666.83,679.59,1424100,ASML Holding,-1.12%,,2.57
2024-11-27,670.48,672.69,659.61,669.76,1231800,ASML Holding,0.11%,,2.57
2024-11-29,686.61,699.65,678.54,678.87,1706500,ASML Holding,1.14%,,2.58
2024-12-02,711.47,713.68,680.7,681.75,2325900,ASML Holding,4.36%,,2.65
2024-12-03,718.06,721.33,700.62,702.65,1647200,ASML Holding,2.19%,,2.68
2024-12-04,719.92,724.94,716.93,723.79,1529800,ASML Holding,-0.53%,,2.67
2024-12-05,711.5,729.22,708.0,729.15,1801100,ASML Holding,-2.42%,,2.69
2024-12-06,708.98,717.21,707.08,711.74,1215400,ASML Holding,-0.39%,,2.69
2024-12-09,706.52,723.21,705.65,713.25,1267500,ASML Holding,-0.94%,,2.69
2024-12-10,705.27,718.3,700.57,716.62,1214700,ASML Holding,-1.58%,,2.69
2024-12-11,714.43,718.0,706.49,711.89,1217600,ASML Holding,0.36%,,2.68
2024-12-12,713.1,719.88,710.63,713.34,868700,ASML Holding,-0.03%,,2.67
2024-12-13,718.58,724.98,716.22,718.58,1455700,ASML Holding,0.0%,,2.67
2024-12-16,722.38,731.0,713.33,720.05,1542800,ASML Holding,0.32%,,2.67
2024-12-17,735.19,745.12,732.68,740.0,1753300,ASML Holding,-0.65%,,2.67
2024-12-18,719.49,757.19,715.48,748.51,2257000,ASML Holding,-3.88%,,2.71
2024-12-19,710.26,720.83,708.78,717.75,1620800,ASML Holding,-1.04%,,2.69
2024-12-20,705.68,720.4,696.28,700.15,2701800,ASML Holding,0.79%,,2.69
2024-12-23,721.04,722.05,707.08,707.1,1232600,ASML Holding,1.97%,,2.7
2024-12-24,719.71,720.2,715.0,716.39,586800,ASML Holding,0.46%,,2.67
2024-12-26,715.86,720.5,711.11,714.21,734000,ASML Holding,0.23%,,1.51
2024-12-27,713.59,717.5,708.59,717.49,942300,ASML Holding,-0.54%,,1.42
2024-12-30,696.15,702.81,694.47,700.0,1202600,ASML Holding,-0.55%,,1.41
2024-12-31,693.08,702.98,687.43,701.39,965000,ASML Holding,-1.18%,859.6,1.41
2025-01-02,700.42,711.96,696.34,705.34,1115100,ASML Holding,-0.7%,858.42,1.4
2025-01-03,714.36,717.57,702.58,703.16,1062900,ASML Holding,1.59%,857.26,1.42
2025-01-06,768.51,781.09,749.65,751.06,2761100,ASML Holding,2.32%,856.28,1.46
2025-01-07,757.58,778.39,753.49,775.0,1490200,ASML Holding,-2.25%,855.15,1.48
2025-01-08,743.98,753.33,737.0,753.0,1185400,ASML Holding,-1.2%,854.0,1.49
2025-01-10,739.01,751.3,735.4,751.0,1515800,ASML Holding,-1.6%,852.83,1.5
2025-01-13,727.41,729.0,717.59,721.2,1321800,ASML Holding,0.86%,851.64,1.5
2025-01-14,736.29,739.52,728.06,737.54,1022600,ASML Holding,-0.17%,850.48,1.49
2025-01-15,726.3,744.47,725.19,739.46,1864400,ASML Holding,-1.78%,849.29,1.5
2025-01-16,750.28,771.56,748.46,758.8,2407600,ASML Holding,-1.12%,848.11,1.5
2025-01-17,756.33,769.2,751.5,767.91,1933600,ASML Holding,-1.51%,847.09,1.51
2025-01-21,763.0,767.73,755.49,763.0,1332000,ASML Holding,0.0%,846.03,1.51
2025-01-22,766.71,784.82,765.89,777.75,1699900,ASML Holding,-1.42%,845.13,1.52
2025-01-23,746.24,747.75,736.0,740.01,1751100,ASML Holding,0.84%,843.99,1.52
2025-01-24,732.25,750.0,729.3,749.36,1505700,ASML Holding,-2.28%,842.77,1.55
2025-01-27,690.15,690.6,671.94,672.79,4947800,ASML Holding,2.58%,841.3,1.6
2025-01-28,683.35,693.45,666.6,678.8,2811900,ASML Holding,0.67%,839.88,1.6
2025-01-29,712.65,728.46,704.6,727.16,4971500,ASML Holding,-2.0%,838.51,1.61
2025-01-30,736.99,745.59,730.58,740.1,2745600,ASML Holding,-0.42%,837.41,1.59
2025-01-31,739.31,754.6,737.77,748.09,2127300,ASML Holding,-1.17%,836.37,1.55
2025-02-03,731.06,735.45,717.92,719.13,1647200,ASML Holding,1.66%,835.17,1.54
2025-02-04,731.41,742.69,729.28,736.9,1497000,ASML Holding,-0.75%,834.32,1.54
2025-02-05,742.59,743.21,722.4,729.24,1249700,ASML Holding,1.83%,833.61,1.56
2025-02-06,739.13,742.41,735.01,737.69,1120200,ASML Holding,0.2%,833.04,1.51
2025-02-07,727.7,742.32,723.75,739.05,1312400,ASML Holding,-1.54%,832.34,1.51
2025-02-10,744.08,745.56,735.88,736.72,985700,ASML Holding,1.0%,831.58,1.52
2025-02-11,752.98,753.49,743.88,744.67,1096700,ASML Holding,1.12%,830.91,1.53
2025-02-12,756.17,756.79,733.56,738.35,1077800,ASML Holding,2.41%,830.21,1.57
2025-02-13,776.99,776.99,752.75,754.77,1674100,ASML Holding,2.94%,829.52,1.62
2025-02-14,751.55,778.36,748.68,778.22,2047300,ASML Holding,-3.43%,828.75,1.56
2025-02-18,744.22,758.93,738.6,757.44,1715400,ASML Holding,-1.75%,828.12,1.53
2025-02-19,744.8,752.87,741.69,743.96,1457900,ASML Holding,0.11%,827.6,1.53
2025-02-20,743.09,755.51,740.42,751.35,1185900,ASML Holding,-1.1%,826.98,1.51
2025-02-21,737.21,745.71,733.2,744.15,1472300,ASML Holding,-0.93%,826.18,1.51
2025-02-24,735.96,750.88,734.7,746.13,1471200,ASML Holding,-1.36%,825.3,1.51
2025-02-25,730.19,738.98,726.21,732.19,1691200,ASML Holding,-0.27%,824.42,1.5
2025-02-26,746.93,753.77,738.91,743.82,1401400,ASML Holding,0.42%,823.62,1.5
2025-02-27,697.7,744.8,696.91,743.42,2342800,ASML Holding,-6.15%,822.56,1.72
2025-02-28,709.08,713.5,697.51,706.82,1773400,ASML Holding,0.32%,821.47,1.72
2025-03-03,699.86,732.35,692.48,722.05,2284100,ASML Holding,-3.07%,820.41,1.76
2025-03-04,708.22,721.3,692.69,698.27,2044700,ASML Holding,1.42%,819.39,1.78
2025-03-05,739.75,740.55,719.3,731.62,1754300,ASML Holding,1.11%,818.42,1.72
2025-03-06,714.84,731.17,711.0,718.85,1427900,ASML Holding,-0.56%,817.42,1.72
2025-03-07,732.22,734.0,715.5,726.16,1426400,ASML Holding,0.83%,816.47,1.72
2025-03-10,683.11,699.0,676.0,697.98,2321500,ASML Holding,-2.13%,815.21,1.7
2025-03-11,690.21,702.0,681.26,698.82,1616800,ASML Holding,-1.23%,814.06,1.7
2025-03-12,703.37,708.3,696.74,704.14,1306300,ASML Holding,-0.11%,812.98,1.7
2025-03-13,694.59,705.3,688.26,697.84,1399500,ASML Holding,-0.47%,811.8,1.7
2025-03-14,714.0,720.03,705.36,707.68,1367500,ASML Holding,0.89%,810.61,1.71
2025-03-17,730.33,734.55,717.21,718.05,1423300,ASML Holding,1.71%,809.32,1.73
2025-03-18,731.88,734.19,719.99,730.0,747855,ASML Holding,0.26%,808.21,1.73
2024-03-18,126.43,127.57,125.52,125.84,12231400,Oracle Corporation,0.47%,,
2024-03-19,127.81,127.83,125.14,126.39,10221000,Oracle Corporation,1.13%,,
2024-03-20,127.86,129.29,126.9,128.59,8373300,Oracle Corporation,-0.57%,,
2024-03-21,127.63,131.35,127.57,129.13,17842400,Oracle Corporation,-1.16%,,
2024-03-22,126.42,127.83,126.19,127.63,6655800,Oracle Corporation,-0.95%,,
2024-03-25,124.73,126.31,124.7,126.31,7446100,Oracle Corporation,-1.25%,,
2024-03-26,125.12,125.58,124.5,125.4,7063900,Oracle Corporation,-0.22%,,
2024-03-27,123.93,126.45,123.14,125.97,8115900,Oracle Corporation,-1.62%,,
2024-03-28,124.27,124.82,123.86,124.05,6587400,Oracle Corporation,0.18%,,
2024-04-01,124.14,124.92,123.23,124.2,4133600,Oracle Corporation,-0.05%,,
2024-04-02,123.01,123.6,122.11,123.18,4862400,Oracle Corporation,-0.14%,,
2024-04-03,124.89,125.06,122.73,122.93,7430000,Oracle Corporation,1.59%,,
2024-04-04,122.86,126.62,122.7,126.24,7588300,Oracle Corporation,-2.67%,,
2024-04-05,123.57,124.65,122.81,123.09,4898100,Oracle Corporation,0.39%,,
2024-04-08,123.02,123.78,122.44,123.66,6119200,Oracle Corporation,-0.52%,,
2024-04-09,122.31,123.82,120.33,123.42,5564900,Oracle Corporation,-0.9%,,
2024-04-10,120.84,122.16,120.41,120.44,4509900,Oracle Corporation,0.33%,,
2024-04-11,122.32,122.89,120.45,120.81,7315200,Oracle Corporation,1.25%,,
2024-04-12,120.2,120.93,119.52,120.83,6189600,Oracle Corporation,-0.52%,,
2024-04-15,118.98,121.55,118.55,121.26,5101500,Oracle Corporation,-1.88%,,
2024-04-16,119.72,120.53,118.85,119.19,7000000,Oracle Corporation,0.44%,,
2024-04-17,117.78,120.13,117.72,120.07,5366600,Oracle Corporation,-1.91%,,
2024-04-18,115.13,117.87,114.83,117.87,6662400,Oracle Corporation,-2.32%,,
2024-04-19,114.02,115.9,113.6,115.25,8250300,Oracle Corporation,-1.07%,,
2024-04-22,113.67,115.47,113.48,115.16,7125500,Oracle Corporation,-1.29%,,
2024-04-23,114.23,114.99,113.89,114.31,5494800,Oracle Corporation,-0.07%,,
2024-04-24,114.48,114.86,113.03,114.52,5791800,Oracle Corporation,-0.03%,,
2024-04-25,114.03,114.13,111.94,112.78,6796600,Oracle Corporation,1.11%,,
2024-04-26,116.33,118.32,115.28,116.16,8355100,Oracle Corporation,0.15%,,
2024-04-29,115.62,116.43,114.43,116.11,4994100,Oracle Corporation,-0.43%,,
2024-04-30,112.9,114.65,112.84,114.23,6234700,Oracle Corporation,-1.16%,,
2024-05-01,113.77,115.89,112.8,113.06,5583600,Oracle Corporation,0.63%,,
2024-05-02,114.1,114.94,113.4,114.37,5001000,Oracle Corporation,-0.23%,,
2024-05-03,114.93,115.34,114.21,115.11,4485000,Oracle Corporation,-0.16%,,
2024-05-06,117.45,117.47,115.31,115.46,6052400,Oracle Corporation,1.73%,,
2024-05-07,117.05,118.24,116.41,117.12,6437700,Oracle Corporation,-0.06%,,
2024-05-08,116.51,117.1,116.23,116.83,4636000,Oracle Corporation,-0.27%,,
2024-05-09,115.77,116.85,115.63,116.51,3236200,Oracle Corporation,-0.64%,,
2024-05-10,115.8,116.75,115.04,116.27,4122500,Oracle Corporation,-0.41%,,
2024-05-13,115.5,116.31,115.33,116.25,4140000,Oracle Corporation,-0.65%,,
2024-05-14,119.96,121.63,115.26,115.63,17811200,Oracle Corporation,3.75%,,
2024-05-15,120.72,121.18,118.77,119.27,6604600,Oracle Corporation,1.21%,,
2024-05-16,121.24,121.53,120.3,121.03,5159300,Oracle Corporation,0.18%,,
2024-05-17,122.57,122.65,121.17,122.26,6179400,Oracle Corporation,0.26%,,
2024-05-20,123.59,123.75,122.32,122.87,5989000,Oracle Corporation,0.58%,,
2024-05-21,123.7,124.42,122.99,123.53,5549500,Oracle Corporation,0.14%,,
2024-05-22,123.67,124.22,122.38,123.7,5705000,Oracle Corporation,-0.02%,,
2024-05-23,123.16,125.75,122.24,125.6,6108600,Oracle Corporation,-1.94%,,
2024-05-24,121.99,122.58,120.51,122.5,7166100,Oracle Corporation,-0.41%,,
2024-05-28,123.56,123.88,122.09,122.32,6911400,Oracle Corporation,1.01%,,1.14
2024-05-29,122.81,122.99,121.85,122.07,4735100,Oracle Corporation,0.61%,,1.14
2024-05-30,116.21,120.53,116.15,119.27,10851600,Oracle Corporation,-2.56%,,1.17
2024-05-31,116.31,116.54,113.69,115.72,12755600,Oracle Corporation,0.51%,,1.18
2024-06-03,118.39,118.44,116.46,116.65,7256300,Oracle Corporation,1.49%,,1.19
2024-06-04,119.17,119.47,117.83,118.13,7368000,Oracle Corporation,0.88%,,1.2
2024-06-05,121.71,121.87,119.61,120.74,5973700,Oracle Corporation,0.81%,,1.19
2024-06-06,122.57,123.34,121.33,121.96,7347200,Oracle Corporation,0.5%,,1.2
2024-06-07,124.98,125.27,122.35,123.28,11545000,Oracle Corporation,1.38%,,1.19
2024-06-10,123.57,126.0,123.12,124.79,10190400,Oracle Corporation,-0.98%,,1.2
2024-06-11,122.95,123.89,121.37,123.12,18373900,Oracle Corporation,-0.14%,,1.2
2024-06-12,139.33,139.9,132.96,133.68,40871300,Oracle Corporation,4.22%,,1.34
2024-06-13,138.8,141.33,137.73,139.38,13733200,Oracle Corporation,-0.41%,,1.33
2024-06-14,137.1,138.92,136.35,138.22,11330800,Oracle Corporation,-0.81%,,1.28
2024-06-17,140.25,140.38,137.21,137.76,11232800,Oracle Corporation,1.81%,,1.3
2024-06-18,143.56,143.97,140.16,140.16,11629400,Oracle Corporation,2.42%,,1.34
2024-06-20,141.84,144.23,140.89,144.23,8940000,Oracle Corporation,-1.66%,,1.35
2024-06-21,140.44,142.64,139.39,142.64,14930900,Oracle Corporation,-1.54%,,1.37
2024-06-24,138.84,140.47,138.08,138.95,7793300,Oracle Corporation,-0.08%,,1.36
2024-06-25,138.13,138.5,136.53,137.96,8469600,Oracle Corporation,0.12%,,1.36
2024-06-26,137.19,139.7,137.05,138.44,8036300,Oracle Corporation,-0.9%,,1.34
2024-06-27,139.13,140.36,137.77,138.21,7518200,Oracle Corporation,0.67%,,1.34
2024-06-28,140.14,141.75,138.23,138.4,25814800,Oracle Corporation,1.26%,,1.32
2024-07-01,142.02,142.98,140.01,140.63,6552400,Oracle Corporation,0.99%,,1.28
2024-07-02,142.21,143.14,141.48,141.56,5920500,Oracle Corporation,0.46%,,1.26
2024-07-03,143.3,143.57,142.42,142.67,3560800,Oracle Corporation,0.44%,,1.24
2024-07-05,143.74,144.7,142.94,143.86,5365500,Oracle Corporation,-0.08%,,1.24
2024-07-08,143.94,144.14,142.36,143.68,8622600,Oracle Corporation,0.19%,,1.24
